"","pacient_10","pacient_11","pacient_5","pacient_6","pacient_4","pacient_1","pacient_2","pacient_3","pacient_7","pacient_9","pacient_8"
"SLC12A7",0,702,278,280,1538,227,1504,1471,67,0,0
"SLC12A8",0,808,0,29,47,0,61,63,0,345,0
"SLC12A9",0,1,600,396,921,993,885,892,620,0,267
"SLC13A1",0,1060,2,0,114,0,10,0,36,1335,19
"SLC13A2",0,740,0,0,0,0,0,0,0,298,0
"SLC13A3",0,810,55,0,98,0,14,5,40,552,0
"SLC13A4",0,590,132,0,27,0,0,1,81,0,0
"SLC13A5",0,492,0,0,44,0,0,9,55,0,123
"SLC14A1",0,740,0,0,61,42,66,102,29,1008,106
"SLC14A2",0,710,63,0,44,0,0,9,0,0,0
"SLC15A1",0,664,164,53,75,68,0,0,133,396,0
"SLC15A2",0,971,190,76,643,356,381,1439,337,0,650
"SLC15A3",1,577,688,510,1589,3562,2100,2827,2147,0,750
"SLC15A4",1,792,337,239,1131,226,696,971,127,325,201
"SLC15A5",0,290,17,0,0,0,0,0,12,543,0
"SLC16A1",1238,817,851,643,184,75,567,472,0,0,410
"SLC16A10",193,854,448,185,279,35,25,33,48,1129,197
"SLC16A11",0,810,148,44,104,37,18,22,58,597,0
"SLC16A12",403,713,0,19,50,23,4,0,39,669,112
"SLC16A13",0,244,9,181,133,85,163,179,120,0,181
"SLC16A14",0,1002,7,33,47,0,5,23,95,0,0
"SLC16A2",2430,566,56,20,77,0,8,55,0,0,0
"SLC16A3",3,544,524,971,2026,1207,1806,1153,1218,0,801
"SLC16A4",0,542,0,9,86,0,97,127,52,1809,0
"SLC16A5",0,552,66,167,37,0,61,132,0,0,239
"SLC16A6",0,0,0,14,274,69,201,92,0,0,0
"SLC16A7",1,776,522,54,345,458,630,512,108,0,25
"SLC16A8",0,1169,12,0,143,0,1,4,62,6,0
"SLC16A9",2,1117,61,96,3,35,27,89,0,0,104
"SLC17A1",0,713,104,0,0,0,0,0,33,535,0
"SLC17A2",0,743,50,1,0,0,0,4,0,0,0
"SLC17A3",0,440,0,14,56,0,3,3,0,1,0
"SLC17A4",0,378,0,0,0,0,0,0,0,0,0
"SLC17A5",1,1135,144,656,574,660,817,1170,445,731,382
"SLC17A6",1,677,0,0,0,0,0,0,0,1650,0
"SLC17A7",2,485,0,0,31,0,11,15,0,0,0
"SLC17A8",0,533,0,23,76,0,0,0,0,292,109
"SLC17A9",0,3,437,162,261,45,346,549,94,0,0
"SLC18A1",0,786,0,0,5,0,0,0,42,0,0
"SLC18A2",0,1018,433,208,0,0,17,213,64,676,210
"SLC18A3",32,447,117,0,50,0,0,0,0,84,0
"SLC18B1",2,7,480,266,648,211,282,664,0,243,0
"SLC19A1",0,663,54,19,206,211,74,110,143,27,0
"SLC19A2",2843,1244,454,282,124,126,151,265,398,715,886
"SLC19A3",1,607,62,0,156,87,15,76,29,346,43
"SLC1A1",473,942,151,13,38,0,24,42,0,1256,0
"SLC1A2",10,687,0,44,19,0,58,137,1,0,169
"SLC1A3",7,351,1128,414,571,4145,1362,1406,3019,212,4523
"SLC1A4",7,1388,1004,764,806,728,786,892,1121,0,1462
"SLC1A5",2,516,1020,523,517,521,348,616,390,1679,319
"SLC1A6",0,141,0,0,16,0,0,0,0,1193,0
"SLC1A7",0,716,107,51,0,64,1,0,0,1040,0
"SLC20A1",1,835,580,1268,2356,271,4951,3628,43,0,1
"SLC20A2",3,546,280,688,195,142,456,342,0,364,0
"SLC22A1",0,439,0,0,50,43,37,35,63,0,0
"SLC22A10",0,312,0,0,26,0,0,1,0,0,0
"SLC22A11",0,711,0,0,0,91,0,0,0,758,0
"SLC22A12",0,387,0,0,0,0,0,0,0,0,0
"SLC22A13",4,872,1,40,0,0,4,7,57,0,0
"SLC22A14",23,418,27,57,89,156,0,1,32,1327,0
"SLC22A15",0,346,451,38,50,306,38,50,59,676,596
"SLC22A16",0,951,0,0,0,103,6,2,0,1314,0
"SLC22A17",383,1369,998,330,313,51,284,547,444,725,142
"SLC22A18",0,917,82,257,174,167,280,377,39,2060,0
"SLC22A18AS",0,435,0,0,0,0,0,4,0,792,0
"SLC22A2",0,1088,0,0,21,22,0,0,0,572,56
"SLC22A23",2,498,1711,1446,221,275,619,1546,353,0,825
"SLC22A24",2196,481,0,11,62,0,0,0,0,0,0
"SLC22A25",0,878,73,0,0,0,1,0,0,282,0
"SLC22A3",2144,743,450,412,156,0,270,1178,387,1176,429
"SLC22A31",1620,0,162,0,0,0,4,12,0,0,0
"SLC22A4",1,959,330,60,153,410,34,74,208,992,306
"SLC22A5",0,459,53,15,26,268,34,109,142,2,109
"SLC22A6",0,515,4,0,0,62,1,1,0,0,0
"SLC22A7",0,274,0,8,0,0,0,0,0,0,0
"SLC22A8",0,3,4,21,269,0,0,0,187,1,0
"SLC22A9",0,524,0,0,0,0,0,0,0,0,0
"SLC23A1",0,507,0,1,105,0,12,39,0,0,0
"SLC23A2",2,531,0,221,356,37,222,303,7,0,0
"SLC23A3",0,0,101,0,0,0,5,5,0,0,90
"SLC24A1",795,1206,150,318,135,205,347,377,736,170,846
"SLC24A2",253,343,0,46,76,0,0,0,0,0,0
"SLC24A3",1,454,182,20,19,34,30,18,3,657,392
"SLC24A4",0,267,0,0,200,0,79,42,0,0,0
"SLC24A5",0,0,72,0,68,0,0,0,0,0,13
"SLC25A1",1,4,800,355,379,0,0,369,0,621,826
"SLC25A10",0,614,102,232,158,147,78,76,72,636,0
"SLC25A11",1,27,202,366,274,44,730,834,110,0,1
"SLC25A12",0,429,258,165,249,159,556,481,269,479,365
"SLC25A13",0,4,347,732,397,148,262,322,109,0,0
"SLC25A14",0,173,0,43,220,0,69,92,0,0,0
"SLC25A15",1,628,0,125,67,0,94,92,0,0,56
"SLC25A16",1,1,55,170,395,66,310,270,30,0,0
"SLC25A17",2,734,154,145,118,269,250,256,117,0,172
"SLC25A18",0,0,0,4,0,0,0,1,78,265,1
"SLC25A19",0,0,100,48,414,41,336,351,180,0,0
"SLC25A2",0,390,0,48,0,0,14,18,0,650,0
"SLC25A20",4,105,179,97,298,1,211,231,70,637,1
"SLC25A21",0,43,0,0,91,0,1,8,0,0,0
"SLC25A22",0,94,0,213,479,114,271,208,91,0,0
"SLC25A23",0,2,73,17,175,69,39,120,4,0,0
"SLC25A24",1,649,825,801,1120,673,601,1026,225,0,416
"SLC25A25",1,4,481,303,338,78,353,506,143,1,267
"SLC25A26",1,646,5,392,333,0,437,476,184,0,99
"SLC25A27",0,442,118,39,91,0,78,200,94,856,129
"SLC25A28",0,331,415,593,1002,375,824,1111,269,0,1301
"SLC25A29",1070,417,195,299,337,220,193,542,181,0,261
"SLC25A3",3,151,1805,2614,1641,895,3544,3149,185,2,398
"SLC25A30",0,26,0,68,59,79,126,132,54,0,124
"SLC25A31",0,221,0,0,0,0,0,0,0,635,0
"SLC25A32",1,1017,75,648,1255,302,1530,1067,93,1838,0
"SLC25A33",0,903,82,30,82,0,42,28,77,0,124
"SLC25A34",0,602,9,0,42,55,12,46,0,0,0
"SLC25A35",0,535,105,41,243,308,159,359,58,499,92
"SLC25A36",0,200,239,735,487,1,773,755,159,0,563
"SLC25A37",0,688,1026,145,299,580,147,200,1610,0,1177
"SLC25A38",0,3,140,321,672,76,439,470,87,0,600
"SLC25A39",1,376,1192,1385,649,574,643,793,436,582,774
"SLC25A4",0,328,0,15,0,0,0,2,0,0,0
"SLC25A40",156,510,0,297,769,282,968,833,0,0,88
"SLC25A41",0,490,0,22,23,0,13,2,57,627,0
"SLC25A42",0,478,0,0,106,0,69,174,89,978,0
"SLC25A43",0,731,735,425,211,201,276,357,124,0,422
"SLC25A44",2,500,858,388,974,804,720,850,804,0,1935
"SLC25A45",317,445,131,51,501,335,435,491,342,0,231
"SLC25A46",0,300,546,1233,1385,387,2391,1326,221,0,334
"SLC25A47",0,185,0,0,0,0,0,0,0,477,0
"SLC25A48",0,1,0,15,43,0,0,0,456,299,0
"SLC25A5",4,1737,238,2721,1286,413,3582,2351,206,667,3
"SLC25A51_SLC25A52",1,1086,287,430,535,282,571,601,277,1114,188
"SLC25A53",369,415,0,0,226,69,94,99,67,0,0
"SLC25A6",6,909,3411,4522,5045,3842,6265,5965,1166,2712,1338
"SLC26A1",5015,191,0,0,0,0,0,0,0,642,0
"SLC26A11",0,0,0,14,91,0,491,583,69,0,250
"SLC26A2",0,473,0,344,364,487,283,380,65,0,276
"SLC26A3",0,0,0,0,100,72,0,1,0,1,0
"SLC26A4",0,0,0,0,79,0,9,16,95,11,106
"SLC26A5",0,306,0,11,43,0,0,9,61,0,0
"SLC26A6",0,455,65,79,58,74,146,120,0,5,87
"SLC26A7",0,384,0,0,0,65,8,154,53,1042,0
"SLC26A8",0,646,0,0,0,0,3,4,0,1269,0
"SLC26A9",2794,0,0,2,0,0,0,0,0,0,0
"SLC27A1",1,558,682,189,442,1113,281,408,1258,0,1288
"SLC27A2",1192,1088,0,47,528,142,283,190,205,366,28
"SLC27A3",1,656,0,231,341,528,203,383,450,0,383
"SLC27A4",1,305,1073,623,156,443,53,119,539,632,404
"SLC27A5",1309,328,0,22,16,0,0,1,0,566,45
"SLC27A6",0,566,142,7,31,20,0,9,0,145,86
"SLC28A1",0,661,0,0,0,0,0,3,0,617,0
"SLC28A2",0,889,134,0,51,0,3,1,0,0,0
"SLC28A3",15,0,340,662,0,1,0,9,0,8,110
"SLC29A1",1,598,737,341,265,2841,308,508,3957,1692,1220
"SLC29A2",0,863,0,57,0,0,61,134,0,0,0
"SLC29A3",0,386,255,26,165,241,175,255,0,634,0
"SLC29A4",0,0,0,0,0,0,4,23,0,0,0
"SLC2A1",5,180,5447,4290,340,80,312,341,1,0,1877
"SLC2A10",0,831,109,70,4,0,34,22,0,0,0
"SLC2A11",0,514,114,5,74,0,103,105,220,647,101
"SLC2A12",0,261,28,31,0,0,0,3,31,0,0
"SLC2A13",0,2,79,63,264,0,156,140,0,0,0
"SLC2A14",0,765,0,0,0,0,0,0,0,990,0
"SLC2A2",0,560,9,0,46,0,1,0,0,338,0
"SLC2A3",1,373,853,208,1274,248,959,971,33,0,0
"SLC2A4",0,649,70,18,35,0,3,23,0,522,0
"SLC2A4RG",0,434,223,418,249,41,324,337,61,0,208
"SLC2A5",172,531,63,0,181,541,924,391,694,1608,0
"SLC2A6",0,320,0,41,256,336,333,263,0,629,83
"SLC2A7",1,1174,0,0,0,0,0,0,49,0,0
"SLC2A8",0,682,415,258,382,55,235,391,68,123,0
"SLC2A9",0,31,2184,2742,385,1931,381,702,949,8,4120
"SLC30A1",0,1116,851,492,1617,468,721,960,183,298,578
"SLC30A10",0,621,0,0,51,0,2,0,33,0,0
"SLC30A2",0,563,0,0,15,0,0,0,0,0,0
"SLC30A3",840,1057,158,0,87,0,42,11,0,902,0
"SLC30A4",0,1251,241,156,103,205,88,307,203,91,440
"SLC30A5",0,743,172,665,820,679,1105,1137,392,0,584
"SLC30A6",0,831,333,315,273,274,888,718,68,360,222
"SLC30A7",2,1082,235,766,2202,91,2053,2177,130,549,219
"SLC30A8",0,392,102,0,0,0,1,0,0,0,0
"SLC30A9",133,1016,410,1501,1202,129,1622,1583,257,614,207
"SLC31A1",1184,1720,9,595,1291,457,1059,1108,209,1258,501
"SLC31A2",3,6,334,361,1649,847,1973,1633,337,531,0
"SLC32A1",2,1424,69,0,40,0,26,30,87,509,0
"SLC33A1",0,582,349,155,173,82,426,539,59,695,265
"SLC34A1",0,367,104,0,73,0,0,0,0,820,0
"SLC34A2",0,1174,0,20,63,0,2,1,0,243,0
"SLC34A3",0,0,81,25,0,0,0,1,80,0,0
"SLC35A1",0,3,137,366,335,0,417,552,65,0,92
"SLC35A2",1,1164,344,272,342,81,609,707,73,0,59
"SLC35A3",2,760,847,444,598,300,1054,1171,845,0,1319
"SLC35A4",3,1209,794,1071,2057,2954,2169,2518,3323,999,1611
"SLC35A5",2777,822,1120,1154,2498,445,1598,1635,122,278,857
"SLC35B1",0,5,183,353,629,112,422,745,67,0,264
"SLC35B2",2,1034,62,339,557,0,305,311,2,660,0
"SLC35B3",0,613,0,220,118,190,491,520,159,0,167
"SLC35B4",7,1062,238,394,413,330,574,681,330,1207,383
"SLC35C1",0,802,571,180,225,267,159,200,230,0,63
"SLC35C2",2,585,769,483,821,509,796,879,236,1198,304
"SLC35D1",0,12,0,269,298,32,441,583,43,0,284
"SLC35D2",2,507,372,198,282,217,172,198,544,0,205
"SLC35D3",0,783,0,0,20,0,0,2,0,0,102
"SLC35E1",0,45,464,837,821,226,1125,1311,261,1,142
"SLC35E2A_SLC35E2B",1,2090,891,551,3566,236,4240,2472,152,716,0
"SLC35E2B",1,960,431,195,988,424,1165,1005,165,617,0
"SLC35E3",1,723,250,309,325,0,482,614,113,281,204
"SLC35E4",0,605,141,115,164,69,79,85,0,341,0
"SLC35F1",1,863,0,0,83,71,0,28,0,0,0
"SLC35F2",2483,666,167,316,174,169,468,485,255,0,157
"SLC35F3",0,879,124,10,84,49,133,50,386,786,0
"SLC35F4",0,537,0,29,148,0,4,0,33,1369,0
"SLC35F5",5,975,2705,1476,1425,2509,2111,3155,1497,1,3048
"SLC35F6",4,829,3864,2414,2772,2723,1530,2520,2014,1710,2947
"SLC35G_Family",2608,3547,80,48,264,394,137,105,196,294,122
"SLC35G1",0,1164,156,68,84,0,48,36,0,0,56
"SLC35G2",0,922,219,57,143,61,55,228,0,0,101
"SLC35G4",0,1234,0,0,28,0,8,0,32,302,0
"SLC36A1",0,2,266,492,870,185,796,977,195,0,847
"SLC36A2",0,896,100,0,0,0,3,1,72,1945,0
"SLC36A3",0,858,0,25,22,0,0,6,0,685,0
"SLC36A4",2445,523,952,735,757,1639,799,781,1817,0,2616
"SLC37A1",1,4,0,175,828,60,1291,1136,59,679,0
"SLC37A2",2,1162,199,691,686,700,421,1499,534,1547,893
"SLC37A3",1,5,158,386,223,113,554,722,109,0,283
"SLC37A4",32,243,283,103,234,226,228,188,83,728,180
"SLC38A1",4,30,2869,2245,2410,1437,4900,4926,1391,1,1541
"SLC38A10",1,865,1127,491,1266,1848,1219,2066,2041,944,1465
"SLC38A11",0,1002,0,0,0,0,161,51,21,0,0
"SLC38A2",5,1026,14467,7275,3118,1347,2113,3662,234,321,3090
"SLC38A3",0,1099,0,8,51,0,0,3,208,349,0
"SLC38A4",0,924,86,0,106,0,3,11,37,0,0
"SLC38A5",1,920,514,898,652,192,289,562,95,348,434
"SLC38A6",2,988,88,23,584,1236,515,878,529,0,477
"SLC38A7",0,879,0,216,441,109,254,269,104,0,333
"SLC38A8",0,931,0,9,0,0,0,1,0,3459,0
"SLC38A9",0,654,107,273,350,80,346,411,189,0,229
"SLC39A1",0,755,41,386,550,963,328,495,546,1217,307
"SLC39A10",0,566,165,97,29,130,320,269,0,654,0
"SLC39A11",2878,522,2261,410,989,4164,526,689,9966,2188,4791
"SLC39A12",0,627,152,0,47,0,0,3,0,676,0
"SLC39A13",2,579,1015,276,616,1046,419,622,1246,509,1173
"SLC39A14",0,3,580,126,213,87,359,322,123,0,88
"SLC39A2",0,1040,0,213,0,0,0,7,29,1328,1
"SLC39A3",4031,725,749,238,447,1179,338,465,1515,2048,532
"SLC39A4",2,1317,2326,1070,238,455,358,429,275,159,812
"SLC39A5",0,731,0,0,41,0,19,3,0,1620,0
"SLC39A6",1,3,374,678,317,27,284,389,0,0,1
"SLC39A7",5,11,1581,752,960,268,1448,1689,155,584,207
"SLC39A8",0,980,206,394,1625,1152,3312,980,597,665,0
"SLC39A9",527,752,708,753,534,0,782,732,100,741,0
"SLC3A1",0,590,0,0,0,0,0,0,39,1,0
"SLC3A2",6,92,8910,2537,1713,1839,1732,2070,780,594,1541
"SLC40A1",0,1188,197,126,371,250,89,1090,243,0,0
"SLC41A1",0,2,115,138,352,67,265,310,36,0,75
"SLC41A2",2293,541,574,368,924,1837,729,852,1008,972,2885
"SLC41A3",0,699,272,162,176,37,409,452,0,0,297
"SLC43A1",0,1,95,92,236,0,169,299,107,0,409
"SLC43A2",1,1301,144,65,352,325,305,335,933,1367,210
"SLC43A3",2,4,324,879,1472,504,2503,2077,232,0,85
"SLC44A1",4,1305,2111,4244,1859,443,1221,2676,121,375,279
"SLC44A2",40,763,302,187,11,61,228,214,167,542,97
"SLC44A3",0,1023,86,192,35,0,21,21,91,0,293
"SLC44A4",1,689,2,41,20,0,2,9,16,0,0
"SLC44A5",1,34,70,328,93,0,22,26,0,0,320
"SLC45A1",172,59,0,0,23,0,5,9,27,0,0
"SLC45A2",1564,1540,0,0,153,0,0,0,78,0,0
"SLC45A3",1,215,0,152,0,0,102,189,0,589,0
"SLC45A4",0,1,2,37,148,0,190,209,0,0,61
"SLC46A1",0,476,118,12,352,713,147,390,324,0,87
"SLC46A2",1848,361,67,0,0,0,8,6,60,634,0
"SLC46A3",0,410,0,70,240,254,282,375,0,0,0
"SLC47A1",0,22,0,23,92,0,128,379,58,717,0
"SLC47A2",0,162,222,28,40,0,7,0,0,0,68
"SLC48A1",0,495,0,32,125,0,66,82,0,554,0
"SLC49A3",1185,347,170,42,198,743,106,126,554,0,217
"SLC49A4",2,11,1097,279,375,932,486,617,473,0,660
"SLC4A1",0,30,228,0,15,0,0,10,71,0,0
"SLC4A10",0,355,0,0,0,0,0,0,7,0,0
"SLC4A11",1,1227,340,285,49,290,159,139,476,722,379
"SLC4A1AP",2898,635,1,280,625,126,584,723,153,0,321
"SLC4A2",0,2,143,707,513,125,413,658,138,0,98
"SLC4A3",1,127,258,268,23,0,13,24,46,626,0
"SLC4A4",2,364,0,29,47,0,10,64,54,718,0
"SLC4A5",2051,633,178,197,184,0,87,130,55,0,142
"SLC4A7",1,383,1049,828,1116,352,1211,1851,245,498,950
"SLC4A8",0,5,0,65,93,165,192,201,85,0,0
"SLC4A9",100,351,0,0,78,0,0,0,25,0,0
"SLC50A1",1,551,3,274,464,878,639,850,224,0,227
"SLC51A",0,672,0,8,0,3,50,19,30,0,0
"SLC51B",12,441,65,0,0,0,0,4,0,0,0
"SLC52A1",0,437,67,50,88,0,10,16,40,689,189
"SLC52A2",0,978,713,1098,221,211,522,525,11,1455,531
"SLC52A3",0,357,6,57,0,0,0,14,0,1290,0
"SLC5A1",0,810,902,3035,104,0,2,0,63,0,121
"SLC5A10",2444,0,71,0,9,0,0,0,0,0,0
"SLC5A11",0,381,120,0,0,0,3,4,47,0,85
"SLC5A12",0,616,258,13,25,0,0,0,8,1,0
"SLC5A2",0,458,0,0,0,0,0,8,0,0,59
"SLC5A3",0,206,393,925,1767,316,1877,1467,591,971,132
"SLC5A4",0,568,137,0,90,0,5,50,0,8,0
"SLC5A5",0,801,0,0,59,0,14,0,0,2,33
"SLC5A6",1,707,265,193,280,483,355,561,635,309,383
"SLC5A7",1,418,0,10,18,0,0,0,45,0,0
"SLC5A8",0,553,0,0,0,0,0,0,2,625,0
"SLC5A9",0,851,0,0,0,0,0,2,0,596,0
"SLC66A1",1,783,142,136,158,164,289,283,190,0,238
"SLC66A1L",0,944,80,24,114,0,3,24,66,0,0
"SLC66A2",6,315,812,243,318,545,349,332,544,0,382
"SLC66A3",0,242,138,254,251,1003,299,416,324,684,605
"SLC6A1",0,457,0,18,55,0,1,9,58,667,0
"SLC6A11",0,11,215,606,39,0,0,0,1,0,250
"SLC6A12",0,431,58,0,102,66,30,56,0,0,0
"SLC6A13",0,0,87,0,0,0,5,0,27,0,0
"SLC6A14",0,560,0,1432,0,0,0,0,0,0,1
"SLC6A15",0,559,0,252,0,0,0,0,0,0,22
"SLC6A16",0,419,0,53,159,30,138,181,0,36,0
"SLC6A17",2,22,135,0,73,0,9,0,38,0,1
"SLC6A18",0,39,0,0,0,0,0,0,0,0,0
"SLC6A19",0,558,0,0,110,0,0,0,0,689,115
"SLC6A2",1847,569,124,51,0,0,0,0,0,0,0
"SLC6A20",0,494,58,23,0,0,0,7,0,0,0
"SLC6A3",0,387,41,0,0,0,0,1,67,0,0
"SLC6A4",0,458,0,0,0,0,0,0,66,627,0
"SLC6A5",0,169,96,0,155,0,0,3,67,612,0
"SLC6A6",0,445,932,388,916,900,1084,1527,721,648,654
"SLC6A7",0,378,0,0,0,0,15,17,0,0,0
"SLC6A8",2650,4,1617,1032,33,199,59,34,38,0,943
"SLC6A9",0,157,180,140,31,0,23,116,133,111,0
"SLC7A1",0,33,609,342,40,149,37,58,49,0,0
"SLC7A10",0,0,8,0,193,0,4,44,74,0,89
"SLC7A11",1,834,199,168,183,106,850,400,191,681,299
"SLC7A13",314,1041,0,8,14,0,0,0,0,777,81
"SLC7A14",1,444,0,10,0,0,0,0,0,33,17
"SLC7A2",1238,356,0,17,85,0,48,171,0,1643,95
"SLC7A3",0,714,111,0,31,0,3,0,0,0,7
"SLC7A4",0,443,0,0,0,0,0,0,0,646,0
"SLC7A5",9,284,12814,3786,518,364,1013,733,516,0,1251
"SLC7A6",0,551,1095,539,1094,704,1954,1985,1386,123,572
"SLC7A6OS",1347,372,430,154,332,154,339,362,194,715,162
"SLC7A7",1,635,16,73,1223,612,862,1105,260,1,227
"SLC7A8",25,1144,3026,1977,1505,46,49,305,254,0,412
"SLC7A9",161,31,0,0,0,0,11,28,0,0,0
"SLC8A1",2,410,318,195,2170,712,1271,1900,112,0,993
"SLC8A2",0,648,60,55,59,0,0,1,0,295,0
"SLC8A3",17,735,34,0,0,0,8,37,0,0,118
"SLC8B1",0,0,1,85,235,1900,299,448,1596,0,1182
"SLC9A1",1,865,1044,261,341,626,261,220,805,563,678
"SLC9A2",0,708,92,30,0,0,2,19,33,0,61
"SLC9A3",0,372,109,0,140,0,0,2,0,0,0
"SLC9A3R1",1044,624,1391,2104,1195,441,2226,1745,1025,0,1597
"SLC9A3R2",3343,860,86,573,403,0,237,598,82,633,105
"SLC9A4",0,148,132,0,108,0,0,0,0,340,0
"SLC9A5",0,746,73,26,0,0,30,35,0,0,154
"SLC9A6",5,385,194,454,219,387,253,392,399,0,862
"SLC9A7",0,498,0,83,111,273,204,260,0,609,179
"SLC9A8",0,1010,0,115,379,91,770,601,49,15,1
"SLC9A9",1,579,717,178,1909,707,5482,3123,132,53,45
"SLC9B1",0,0,0,0,0,100,12,18,0,0,0
"SLC9B2",880,626,387,351,463,0,444,576,68,0,55
"SLC9C1",18,873,156,0,44,0,0,0,0,724,0
"SLC9C2",1,753,0,0,0,36,0,6,1,288,0
"SLCO1A2",1,766,0,64,0,0,3,4,0,0,168
"SLCO1B1",0,0,0,32,61,0,0,0,0,0,1
"SLCO1B3",0,663,0,458,0,0,0,0,81,1323,1
"SLCO1B3_SLCO1B3-SLCO1B7",1,285,46,648,47,0,0,0,0,0,0
"SLCO1B7",0,184,67,122,53,0,0,0,1,0,0
"SLCO1C1",0,554,93,0,39,0,0,3,0,307,0
"SLCO2A1",1,618,617,486,98,487,128,578,545,591,707
"SLCO2B1",6,10,460,303,3494,1298,2125,2982,232,0,826
"SLCO3A1",0,1,300,714,595,28,615,759,107,0,0
"SLCO4A1",2,422,222,263,181,183,140,189,0,1,50
"SLCO4C1",0,659,152,0,18,65,8,51,63,1,84
"SLCO5A1",0,0,231,9,62,184,37,494,157,0,97
"SLCO6A1",5,1459,82,19,46,0,0,0,65,681,0
"SLF1",0,709,61,69,170,351,210,477,63,599,212
"SLF2",1,974,602,651,1284,992,1036,1144,1063,624,1129
"SLFN11",0,223,115,74,262,397,80,201,95,355,301
"SLFN12",308,1341,212,290,1055,325,597,673,574,6,184
"SLFN12L",2522,1067,189,339,3378,473,2437,2318,427,0,414
"SLFN13",2,611,385,185,1606,608,1089,1164,1168,0,972
"SLFN14",0,896,0,28,62,0,0,0,0,1637,0
"SLFN5",5595,30,2409,1261,4620,7591,4502,4295,4856,18,4190
"SLFNL1",0,490,6,0,11,0,3,29,77,170,91
"SLIRP",1369,81,6858,5032,2370,7537,3267,4206,10398,1342,9038
"SLIT1",0,575,0,5,112,0,16,16,58,0,0
"SLIT2",0,203,75,41,92,73,47,348,611,0,499
"SLIT3",2751,573,480,376,254,71,37,807,108,0,0
"SLITRK1",0,812,0,0,95,0,16,3,0,614,0
"SLITRK2",2,793,28,32,51,40,12,62,345,683,0
"SLITRK3",0,839,0,2,108,0,0,4,0,0,0
"SLITRK4",0,849,0,0,101,0,110,18,59,0,0
"SLITRK5",0,416,0,0,0,0,3,0,0,334,126
"SLITRK6",0,18,39,207,0,0,0,3,0,0,0
"SLK",5,802,1755,3897,995,263,1223,1680,401,0,1063
"SLMAP",1,724,1102,2829,825,921,1307,1294,1588,0,1732
"SLN",93,492,117,0,104,0,0,0,30,0,1
"SLPI",7832,325,12000,9291,34,241,1,126,122,626,8545
"SLTM",1,1295,1353,594,932,233,1108,1114,673,635,469
"SLU7",2,1057,220,1144,1640,485,1872,1714,290,0,185
"SLURP1",0,1066,457,139,0,57,0,0,0,0,741
"SLURP2",1,470,633,1231,23,0,0,7,10,0,1644
"SLX1A_SLX1B",1,7,490,1655,2656,902,3566,2159,312,1,1417
"SLX4",2,564,128,52,174,324,210,151,0,730,360
"SLX4IP",0,1,319,196,191,617,292,373,1427,0,364
"SMAD1",0,848,2138,680,801,559,911,1415,849,658,1560
"SMAD2",4,807,1954,926,711,1646,1249,1341,1008,0,2080
"SMAD3",0,656,592,1039,639,337,1640,1180,132,0,629
"SMAD4",1,856,555,1011,964,117,1539,1655,282,0,206
"SMAD5",0,937,425,1516,580,0,409,584,0,0,0
"SMAD6",0,796,0,0,0,0,0,17,16,2286,124
"SMAD7",0,649,1,317,763,62,544,476,65,0,135
"SMAD9",0,1292,0,93,113,0,30,139,49,631,1
"SMAGP",2556,707,3,1274,112,0,90,140,0,0,0
"SMAP1",2365,998,179,782,633,0,997,930,137,554,126
"SMAP2",4,570,401,861,4343,816,6396,5037,689,254,423
"SMARCA1",2,530,22,192,71,73,121,186,0,0,0
"SMARCA2",3598,1330,2281,828,3039,2548,4046,4351,1369,1,1909
"SMARCA4",1159,1010,1291,4422,1888,55,2235,1588,168,0,615
"SMARCA5",3,1416,1922,1728,4302,2868,3815,3833,2617,1,3293
"SMARCAD1",1,1002,136,315,759,549,924,801,162,532,241
"SMARCAL1",0,1132,0,98,527,386,651,693,120,634,0
"SMARCB1",0,739,1229,2585,1383,990,2011,2147,2551,364,3476
"SMARCC1",1,102,577,3514,2530,920,2751,2780,964,0,454
"SMARCC2",4,0,0,863,1470,162,1915,1668,189,10,0
"SMARCD1",4,735,579,1036,947,149,1142,1038,317,0,527
"SMARCD2",3,4,551,1484,1342,350,2042,1825,332,0,309
"SMARCD3",0,545,119,159,306,523,468,592,120,0,504
"SMARCE1",0,404,0,311,348,95,401,324,0,0,0
"SMC1A",8,1104,5326,6208,5075,3138,4895,6945,5255,161,10756
"SMC1B",0,1356,0,0,42,0,16,0,0,0,0
"SMC2",1,945,439,1139,606,0,1041,826,118,0,320
"SMC3",2,5,1698,1119,1267,1662,1345,1691,1410,0,1865
"SMC4",0,364,517,224,299,76,281,226,97,628,523
"SMC5",2,43,1415,1111,1885,570,2442,2311,1319,0,1513
"SMC6",0,811,540,259,285,633,353,709,1736,587,1343
"SMCHD1",4,244,542,504,1891,2234,2727,4170,601,1,886
"SMCO1",0,515,0,0,145,0,0,1,0,0,0
"SMCO2",1781,266,0,237,103,48,17,33,66,521,107
"SMCO3",0,611,44,0,27,0,11,40,0,685,0
"SMCO4",0,469,179,188,1178,1777,2186,1298,379,0,188
"SMCP",0,506,0,0,0,0,0,0,155,0,0
"SMCR8",2,869,0,618,1035,70,1236,1268,139,0,1
"SMDT1",0,691,553,719,918,894,1423,1625,494,0,609
"SMG1",16,47,3614,7648,20117,3912,26739,27046,1531,5,2566
"SMG5",1,386,801,920,859,586,1008,869,366,1324,745
"SMG6",0,839,594,524,249,230,430,496,568,0,715
