"","x"
"CLIC2",1.54731524954084
"RCSD1",1.54729995767279
"CHST12",1.54686242129062
"TMEM176B",1.54421602821425
"GPD2",1.54402462135358
"PARP4",1.54392515414632
"IQCN",1.54380307269438
"MANEA",1.54361788518947
"RBL2",1.54297846866397
"RAP1B",1.54286444330006
"NCF4",1.54130344537329
"SPOP",1.54100479026921
"TARBP1",1.53989191588131
"PEPD",1.53810219849922
"PLCB2",1.53698168398175
"RORA",1.53695317579627
"PCNP",1.53667289408571
"TEX10",1.53426578959184
"H3C3",1.53398584268696
"ACTR3",1.53391577389006
"MED13L",1.53368515198306
"SLC43A3",1.53354667141585
"CASC4",1.53026776256401
"KAT6A",1.5301546176615
"BATF",1.52840814127829
"ADORA2A",1.52679407426206
"CCL3_Family",1.52510748943112
"C1GALT1",1.52424359456667
"CPPED1",1.52226989503205
"ABHD3",1.52178261693786
"ACAD10",1.52141165627879
"ZNF439",1.52090309085764
"UBE2J1",1.52016262718068
"MPDU1",1.5200098656754
"ZC3H7A",1.5177931782351
"ASB3",1.51583173120905
"LINS1",1.51313842052261
"MAP10",1.5118017410828
"BCL11A",1.5090947194831
"SLC50A1",1.50755408842354
"TEX264",1.50614678576947
"CCDC141",1.50488624649916
"INSIG1",1.50465812393298
"DDHD2",1.5045794605736
"LIME1",1.5037777005455
"UTP20",1.50306270984685
"LPCAT1",1.50297655747458
"GAMT",1.50240295245106
"CSF1R",1.50232950906379
"BAG6",1.50123610771278
"PTAR1",1.50035316831611
"ADA2",1.49936233428763
"SENP7",1.49702969774249
"TMEM60",1.49663027053853
"ACBD5",1.49645353890247
"GCNT1",1.49604135782964
"APBB1IP",1.49544692662825
"COG1",1.49539397667297
"RHOF",1.49405350174429
"PYHIN1",1.49345982324289
"ZBTB3",1.49241927418604
"GPBP1L1",1.49217131187007
"TRIM59",1.49133237414747
"IL18BP",1.49124432649192
"DNAJC2",1.49026575494317
"2001-08-01",1.4895562454885
"CRTAM",1.48793900380364
"PDE4DIP",1.48792186309641
"C19orf12",1.48789555527943
"TXNIP",1.48750158955566
"TMEM104",1.48711065018954
"NUGGC",1.48638914344253
"TMEM123",1.48519668057606
"RHOH",1.48492586318112
"NUCB2",1.48383729856774
"GTF2H2_Family",1.48365907908485
"CGAS",1.48355400064077
"CPNE5",1.4831760171887
"PEX1",1.48288302542863
"PHF21A",1.48254490100176
"AREL1",1.48077953777698
"MTRF1",1.47989568846187
"WDFY1",1.47955072043534
"FAM172A",1.47564806555356
"SLC25A16",1.47498727017988
"WBP2",1.47387555581243
"NEK1",1.47350774541244
"LIN54",1.47181510116363
"GOLPH3",1.47117201385417
"KMT2E",1.4705101234893
"TTN",1.47021507583438
"POC1B",1.46991782495929
"SPI1",1.46863675914106
"CDYL2",1.46817197913894
"PWWP2A",1.46721638242925
"CCR5",1.46612236993572
"ATP6V0E2",1.46354036684542
"P2RX7",1.46320260980365
"ZBED1_MDH1B",1.46275938956982
"TMEM127",1.46197218574943
"PRRC2B",1.46133922154643
"PLCG2",1.46035671884013
"KLHDC1",1.46002302208599
"PPM1A",1.45929544929363
"BIN2",1.45894094488268
"ALG6",1.45688638361806
"ZBED6CL",1.45504794275993
"PPID",1.45452790853971
"YIPF6",1.45414695109928
"ZEB1",1.4534796750224
"MFSD14B_MFSD14C",1.45254889100313
"CCNT2",1.45252204163426
"JADE1",1.45233049544382
"IFI30",1.45165712159654
"NFATC2",1.45150220459071
"SLC23A2",1.45136833893914
"TOMM7",1.44972912705901
"DOP1A",1.4489960958083
"TUBD1",1.44857502437637
"YY1AP1",1.44834546080422
"ITFG1",1.44777496669464
"ZNF184",1.44661368829833
"PLEKHA3",1.44617489815423
"RRNAD1",1.44568870599929
"S1PR2",1.44544518948936
"POU2F2",1.44538133508296
"OAS1",1.44537752327204
"PRF1",1.44519806289459
"OSBPL8",1.44342916762655
"ISG20",1.44338818218032
"ASB3_GPR75-ASB3",1.44269622163139
"PARVG",1.44245538434646
"IFFO1",1.44237838686933
"TMEM19",1.4420712568023
"RFFL",1.44200359525346
"PARP11",1.44115781726004
"SUSD1",1.44113191027639
"ASCL2",1.44099908947404
"GPRIN3",1.4408809800733
"MANBA",1.4405710658789
"CNOT6L",1.43755401247471
"PRDX4",1.43731307346531
"ITPKB",1.43727319377009
"IK",1.43714258893514
"EXOC4",1.4369281364574
"CYB561D2",1.43621416915745
"CUL4B",1.4359181040146
"FANCF",1.4352208226786
"NECAP1",1.43420589214392
"GCDH",1.43416584788005
"CERT1",1.43331771342543
"SMOC2",1.43320550338669
"ANKHD1_ANKHD1-EIF4EBP3",1.42993113788393
