"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VAMP7",200.70773696868,0.572188690285228,1.0765639119825,0.531495328718144,0.595075577499097,0.94497239997004
"VAMP8",795.758350584566,1.46650271545937,1.13098440236795,1.29666042466098,0.194748051887364,0.750384528391819
"VANGL1",118.341938208448,-1.87386875775962,1.43291535881193,-1.30773164390763,0.190964346370356,0.748199772407379
"VANGL2",461.089295951354,-2.50626782585039,0.866486457656727,-2.892448928317,0.00382251323055486,0.105646000799065
"VAPA",1388.35127825572,0.277288966165908,1.03856828010261,0.266991560861566,0.789475658772334,0.975654839498123
"VAPB",922.60917682337,-0.118612197568529,0.731199384438675,-0.162215942864318,0.871135805486539,0.984414737656892
"VARS1",703.997031637713,-0.831711314595548,1.13847742466427,-0.730547041669109,0.465055869518659,0.916161435865527
"VARS2",294.744706013834,-0.259076639028589,1.12566348095023,-0.230154609626217,0.817971631333853,0.978103554839051
"VASH1",259.58278815554,-1.53602131694814,0.938579641203411,-1.63653807254834,0.10172702430352,0.595383695789319
"VASN",239.015585984116,-0.725013935139391,1.12907535339371,-0.642130689470981,0.520788330983739,0.930444263228017
"VASP",1494.32792549618,0.762024980528378,0.636385422912839,1.19742683143254,0.231140230725996,0.792444783750431
"VAT1",554.448038193422,-0.182975666747006,0.734898943612591,-0.248980718148186,0.80337569652524,0.975987337012344
"VAV1",995.599369107966,1.23819605892462,0.685631647132382,1.80592022568285,0.0709308013214336,0.514424378945376
"VAV2",148.15545421921,0.0920276112697629,1.26346503247751,0.0728374817697228,0.941935444017634,0.990755497478027
"VAV3",182.200988008882,0.0206329274217423,1.04116583919243,0.0198171382934979,0.984189246186921,0.996914349091811
