"","x"
"ZNF800",0.59172106630481
"TRAFD1",0.589671179115204
"TNFRSF1B",0.589311124654641
"CSF2RB",0.588870940292095
"PTPN1",0.588407605203376
"JKAMP",0.588073300518782
"HMGN3",0.586912959941369
"ACSL5",0.582874019174364
"AAK1",0.581755664053271
"SNRNP40",0.580782950242254
"RHOU",0.57977603249005
"ZNF430",0.578981524849848
"PARP4",0.578565258498055
"RRM2B",0.578002098566527
"ZNF281",0.577676224710885
"VPS16",0.576708635596648
"LAT",0.576546284012266
"SCAMP2",0.57607479522731
"HMGCL",0.574473609408596
"QRICH1",0.573798838681468
"ATP6V0B",0.573798833340461
"MCRIP1",0.573636070409077
"SUSD1",0.573591747343908
"UHMK1",0.573020001151157
"PPP1R7",0.572835444870356
"RNFT1",0.572764285492111
"AP2B1",0.572216538956934
"NXF1",0.571158215500868
"MITD1",0.570851294607293
"SP140",0.570427584724031
"ATP6V0D1",0.570396386302808
"FLOT1",0.570258650496139
"ARNTL",0.569807688064966
"TMEM50A",0.569745121743694
"CLEC16A",0.569329070978043
"TOP2B",0.568545754099641
"C16orf58",0.567610534230884
"WASHC2A_WASHC2C",0.567252462337359
"MVB12B",0.567165622324334
"TCF12",0.565953461677023
"ZNF346",0.565573164634454
"CR1",0.565318396534721
"CIR1",0.564083097821046
"SCARB1",0.562733436493186
"GALC",0.562322672889394
"THAP6",0.562091515161734
"PRMT6",0.561871364073615
"ZNF292",0.561070304660443
"PLBD2",0.55999768840247
"OAS1",0.55960605823132
"GNAI2",0.557558973842789
"HEXB",0.557415636692896
"PPP6C",0.557071172263902
"ZBTB10",0.557062678545596
"SELENOP",0.555649884202578
"CRYBG3",0.555569189806885
"TBC1D10C",0.555265393134648
"PDE7A",0.554478591757722
"FAM149B1",0.553259208296503
"ERGIC1",0.552341476256993
"RBM22",0.551801299954814
"TADA2B",0.549487568222477
"DNASE2",0.548464163963275
"NDUFV2",0.547829590570354
"CMTM6",0.547715602902116
"MANBA",0.547351989091402
"RBM12",0.547071987502838
"PSMB3",0.547013922151459
"SNAP29",0.546862800569973
"FLI1",0.546804316984067
"ARHGAP15",0.545674077786978
"GNG2",0.545320085291134
"ASF1A",0.545101033395631
"PTK2B",0.544989839089824
"HIPK1",0.544650171718176
"GABPB2",0.54411808141793
"MFNG",0.544047300852003
"ZNF79",0.542611627687196
"ERP29",0.542588276407598
"CD40",0.542512057903591
"MARCHF2",0.542295710782726
"STAMBPL1",0.542251250372227
"ITM2A",0.541897201558823
"TRIM14",0.541776779522351
