"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDC73",2678.03396120728,-0.0351742324152327,0.0458001960744735,-0.767993053087319,0.442491312083864,0.654935308951896
"SLC52A2",4216.86547743358,0.0123280549684672,0.0749019067091792,0.16458933437213,0.869267226660352,0.93719519854559
"SPAG16",379.269093444079,0.329673806816479,0.12594283330684,2.61764642068421,0.00885384941201396,0.0617574614351774
"TMEM231",180.448048272073,0.369539236168046,0.140467947432035,2.6307726632572,0.00851910014286847,0.0599909907602651
"CORO7",437.266436321661,-0.0146387204596436,0.0827515347916025,-0.176899685262745,0.859587185846518,0.932441884867395
"CHPF",9645.7331801861,0.0977084325362673,0.111063258902451,0.879754776708709,0.378992168196105,0.600557317138282
"CARS2",1982.98095503161,-0.0212833886891615,0.0763576347251839,-0.278732948784517,0.780449774723756,0.888531601440149
"RNF128",785.625284469352,-0.222871135518023,0.215306282823578,-1.03513530861821,0.300605725096352,0.52585059366503
"MRPL24",2549.98133208346,0.148349072308757,0.0721578013120633,2.05589790170001,0.039792358425762,0.155437071945383
"ARMH3",2076.66820935676,-0.157411855710687,0.0554244631213407,-2.84011511967315,0.00450972560262934,0.0402362019012296
"MUL1",2572.46939837673,-0.125763518042745,0.062842768731498,-2.00124088389679,0.0453664370211902,0.166904767606345
"SAP130",2249.2137828345,0.0828049732956267,0.0448004910892529,1.84830503600195,0.0645582276251516,0.208270047110281
"OBI1",486.882999208923,0.0740622152152313,0.0585519896658618,1.26489664378412,0.205908380633074,0.423547584812585
"CEP97",947.349851140472,0.198753437385437,0.0747528909176621,2.65880603339284,0.0078418095251176,0.0568970177723579
"TCTN1",666.002731240279,0.249282548875067,0.0905876937795696,2.75183679453918,0.00592620470502908,0.0478019763148681
"ADIPOR2",6801.68414484201,0.14559466252486,0.0674113175811224,2.15979553210263,0.0307885016825955,0.131943627372026
"CERS4",3025.84821237146,-0.173718435022508,0.0984869239199092,-1.76387309206426,0.0777533480485051,0.234442403273806
"PGBD5",1446.58170326589,-0.181398143881663,0.175219344477841,-1.03526322634202,0.300545998515589,0.52585059366503
"FAM118B",685.586553053481,0.112654293821369,0.0619713477881928,1.81784482413392,0.0690878534485963,0.218116001203565
"VCPKMT",417.211617093701,-0.0678490659282703,0.0734267793625114,-0.924037068183208,0.355467016619792,0.578965199924321
"NAA16",581.012106714623,0.0515508540283617,0.0675923361874926,0.762673062303487,0.445658399550201,0.656973011372722
"TANGO6",990.941417143399,-0.0269726191780363,0.0629033339078479,-0.428794747469994,0.668072601679246,0.819003286542155
"CCNJL",666.889111631301,-0.0191131671489322,0.165773502493633,-0.115296877133101,0.908209813543662,0.956825326956983
"HMBOX1",528.86299210507,0.149411602803273,0.06962729128141,2.14587699813571,0.0318827934043224,0.135046342238605
"RNASEH2B",1195.57751177422,0.144997167652344,0.0705577574902169,2.05501383278016,0.0398776686547001,0.155527968376537
